city,time,temperature,perceivedTemperatire,probabilityOfPrecipitation,pressure,humidity,windSpeed,windDirection
Kyiv,2018-08-22T06:00:00.000Z,15,15,2,764,80,2.8,NE
Kyiv,2018-08-22T09:00:00.000Z,19,18,2,765,60,3.2,N
Kyiv,2018-08-22T12:00:00.000Z,22,22,2,766,44,3.6,N
Kyiv,2018-08-22T15:00:00.000Z,23,23,4,766,39,3.6,NE
Kyiv,2018-08-22T18:00:00.000Z,22,22,2,766,39,3.4,N
Kyiv,2018-08-22T21:00:00.000Z,17,17,2,767,54,2.5,N
Kyiv,2018-08-23T00:00:00.000Z,15,15,1,767,60,2.8,NE
Kyiv,2018-08-23T03:00:00.000Z,13,13,2,767,67,2.3,NE
Kyiv,2018-08-23T06:00:00.000Z,11,11,2,768,77,2,NE
Kyiv,2018-08-23T09:00:00.000Z,17,17,2,768,55,2,E
Kyiv,2018-08-23T12:00:00.000Z,21,21,2,767,40,1.3,E
Kyiv,2018-08-23T15:00:00.000Z,23,23,2,767,35,1.2,E
Kyiv,2018-08-23T18:00:00.000Z,23,23,2,765,36,1.6,E
Kyiv,2018-08-23T21:00:00.000Z,17,17,2,765,52,2.4,E
Kyiv,2018-08-24T00:00:00.000Z,15,15,2,765,55,2.8,SE
Kyiv,2018-08-24T03:00:00.000Z,14,14,2,765,64,2.4,SE
Kyiv,2018-08-24T06:00:00.000Z,12,12,2,764,71,2.3,SE
Kyiv,2018-08-24T09:00:00.000Z,18,18,2,764,54,2.7,SE
Kyiv,2018-08-24T12:00:00.000Z,23,23,2,764,35,3.1,SE
Kyiv,2018-08-24T15:00:00.000Z,26,26,2,763,32,2.8,S
Kyiv,2018-08-24T18:00:00.000Z,25,25,3,761,35,2.8,SE
Kyiv,2018-08-24T21:00:00.000Z,19,19,2,761,48,3.1,SE
Kyiv,2018-08-25T00:00:00.000Z,16,16,2,761,49,3.2,SE
Kyiv,2018-08-25T03:00:00.000Z,14,14,2,761,53,3,SE
Kyiv,2018-08-25T06:00:00.000Z,13,13,2,761,58,2.6,SE
Kyiv,2018-08-25T09:00:00.000Z,19,19,2,761,47,2.3,SE
Kyiv,2018-08-25T12:00:00.000Z,25,25,2,760,33,2.7,SE
Kyiv,2018-08-25T15:00:00.000Z,28,28,3,759,28,3.1,S
Kyiv,2018-08-25T18:00:00.000Z,28,28,3,758,33,2.2,S
Kyiv,2018-08-25T21:00:00.000Z,21,21,3,758,47,2.6,SE
Kyiv,2018-08-26T00:00:00.000Z,18,18,1,758,51,3.3,SE
Kyiv,2018-08-26T03:00:00.000Z,16,16,2,758,53,2.8,SE
Kyiv,2018-08-26T06:00:00.000Z,15,15,2,759,61,2.4,SE
Kyiv,2018-08-26T09:00:00.000Z,21,21,4,759,50,2.4,SE
Kyiv,2018-08-26T12:00:00.000Z,27,27,3,759,39,2.4,SE
Kyiv,2018-08-26T15:00:00.000Z,30,30,3,758,34,2.4,S
Kyiv,2018-08-26T18:00:00.000Z,29,29,3,758,38,2.3,SE
Kyiv,2018-08-26T21:00:00.000Z,23,23,4,758,51,3.2,SE
Kyiv,2018-08-27T00:00:00.000Z,20,20,4,758,55,3,SE
Kyiv,2018-08-27T03:00:00.000Z,18,18,4,758,58,2.6,SE
Kyiv,2018-08-27T06:00:00.000Z,16,16,3,759,65,2.3,SE
Kyiv,2018-08-27T09:00:00.000Z,22,22,3,759,48,2.5,SE
Kyiv,2018-08-27T12:00:00.000Z,28,28,2,759,31,2.9,SE
Kyiv,2018-08-27T15:00:00.000Z,30,30,2,759,29,2.6,SE
Kyiv,2018-08-27T18:00:00.000Z,29,29,3,759,33,1.9,SE
Kyiv,2018-08-27T21:00:00.000Z,23,23,3,760,48,2.4,SE
Kyiv,2018-08-28T00:00:00.000Z,19,19,2,761,65,2.2,S
Kyiv,2018-08-28T03:00:00.000Z,17,17,3,761,75,2.2,S
Kyiv,2018-08-28T06:00:00.000Z,16,16,3,761,83,2.2,SE
Kyiv,2018-08-28T09:00:00.000Z,21,20,4,761,69,1.7,E
Kyiv,2018-08-28T12:00:00.000Z,26,26,8,761,48,1.6,SE
Kyiv,2018-08-28T15:00:00.000Z,28,29,10,761,42,1.6,S
Kyiv,2018-08-28T18:00:00.000Z,27,28,11,761,50,2.3,S
Kyiv,2018-08-28T21:00:00.000Z,22,22,11,762,70,3.6,E
Kyiv,2018-08-29T00:00:00.000Z,18,18,17,762,85,3.2,SE
Kyiv,2018-08-29T03:00:00.000Z,17,17,20,762,93,3.3,SE
Kyiv,2018-08-29T06:00:00.000Z,16,16,22,762,95,2.8,E
Kyiv,2018-08-29T09:00:00.000Z,18,18,27,763,83,3.1,NE
Kyiv,2018-08-29T12:00:00.000Z,21,21,34,763,72,3.1,NE
Kyiv,2018-08-29T15:00:00.000Z,23,23,32,763,66,3.1,E
Kyiv,2018-08-29T18:00:00.000Z,22,22,21,763,67,2.9,NE
Kyiv,2018-08-29T21:00:00.000Z,18,18,11,764,83,2.6,E
Kyiv,2018-08-30T00:00:00.000Z,15,15,4,764,90,2.6,NE
Kyiv,2018-08-30T03:00:00.000Z,14,14,3,764,94,2.5,NE
Kyiv,2018-08-30T06:00:00.000Z,13,13,3,764,96,2.4,NE
Kyiv,2018-08-30T09:00:00.000Z,18,18,2,764,78,2.3,NE
Kyiv,2018-08-30T12:00:00.000Z,22,22,2,764,53,2.5,N
Kyiv,2018-08-30T15:00:00.000Z,24,25,2,764,46,2.4,NE
Kyiv,2018-08-30T18:00:00.000Z,24,24,2,764,47,2.3,NE
Kyiv,2018-08-30T21:00:00.000Z,19,19,2,764,65,2.2,N
Kyiv,2018-08-31T00:00:00.000Z,16,16,2,764,75,3,NE
Kyiv,2018-08-31T03:00:00.000Z,14,14,2,764,82,2.7,NE
Kyiv,2018-08-31T06:00:00.000Z,12,12,2,764,87,2.3,NE
Kyiv,2018-08-31T09:00:00.000Z,18,18,2,765,70,1.9,NE
Kyiv,2018-08-31T12:00:00.000Z,23,23,2,765,49,2,N
Kyiv,2018-08-31T15:00:00.000Z,25,25,2,765,42,1.4,NE
Kyiv,2018-08-31T18:00:00.000Z,25,25,3,765,46,1.9,NE
Kyiv,2018-08-31T21:00:00.000Z,19,19,2,765,64,2.5,E
Kyiv,2018-09-01T00:00:00.000Z,16,16,2,766,75,2.5,NE
Kyiv,2018-09-01T03:00:00.000Z,14,14,2,766,84,2.2,NE
Kyiv,2018-09-01T06:00:00.000Z,13,13,2,766,89,2,E
Kyiv,2018-09-01T09:00:00.000Z,18,19,2,767,73,2,NE
Kyiv,2018-09-01T12:00:00.000Z,24,25,2,767,55,2.1,N
Kyiv,2018-09-01T15:00:00.000Z,27,27,2,767,46,1,N
Kyiv,2018-09-01T18:00:00.000Z,26,26,2,767,52,1.8,NE
Kyiv,2018-09-01T21:00:00.000Z,21,21,2,767,67,3.1,N
Kyiv,2018-09-02T00:00:00.000Z,19,19,2,766,75,3.2,N
Kyiv,2018-09-02T03:00:00.000Z,18,18,2,766,83,3.1,NE
Kyiv,2018-09-02T06:00:00.000Z,16,16,2,766,92,2.9,NE
Kyiv,2018-09-02T09:00:00.000Z,20,20,2,766,75,2.5,N
Kyiv,2018-09-02T12:00:00.000Z,27,27,2,766,52,2,NE
Kyiv,2018-09-02T15:00:00.000Z,30,30,2,765,37,2.1,NE
Kyiv,2018-09-02T18:00:00.000Z,29,30,2,764,42,1.4,NE
Kyiv,2018-09-02T21:00:00.000Z,22,22,2,765,61,2.3,NE
Kyiv,2018-09-03T00:00:00.000Z,19,19,2,765,58,2.4,SE
Kyiv,2018-09-03T03:00:00.000Z,16,16,2,765,63,2,SE
Kyiv,2018-09-03T06:00:00.000Z,14,14,2,765,69,2.1,SE
Kyiv,2018-09-03T09:00:00.000Z,21,21,2,765,54,1.5,E
Kyiv,2018-09-03T12:00:00.000Z,28,28,3,764,33,2.3,E
Kyiv,2018-09-03T15:00:00.000Z,30,30,3,763,27,2.8,SE
Kyiv,2018-09-03T18:00:00.000Z,29,29,3,762,34,1.9,E
Kyiv,2018-09-03T21:00:00.000Z,22,22,4,762,49,2.5,E
Kyiv,2018-09-04T00:00:00.000Z,19,19,3,762,51,2.6,E
Kyiv,2018-09-04T03:00:00.000Z,17,17,2,761,59,2.4,E
Kyiv,2018-09-04T06:00:00.000Z,15,15,2,761,63,2.6,E
Kyiv,2018-09-04T09:00:00.000Z,21,21,2,761,49,2.7,SE
Kyiv,2018-09-04T12:00:00.000Z,27,27,2,761,36,3.1,SE
Kyiv,2018-09-04T15:00:00.000Z,30,30,2,761,29,3.9,SE
Kyiv,2018-09-04T18:00:00.000Z,28,28,1,761,37,2.9,SE
Kyiv,2018-09-04T21:00:00.000Z,22,22,4,761,46,3.4,SE
Kyiv,2018-09-05T00:00:00.000Z,20,20,19,761,58,2.9,E
Kyiv,2018-09-05T03:00:00.000Z,18,18,16,761,61,2.7,NE
Kyiv,2018-09-05T06:00:00.000Z,16,16,12,761,61,2.8,NE
Kyiv,2018-09-05T09:00:00.000Z,19,19,12,761,54,2.9,NE
Kyiv,2018-09-05T12:00:00.000Z,24,24,12,761,38,3.1,E
Kyiv,2018-09-05T15:00:00.000Z,27,27,7,761,29,3.7,E
Kyiv,2018-09-05T18:00:00.000Z,26,26,7,760,35,2.5,NE
Kyiv,2018-09-05T21:00:00.000Z,20,20,9,760,44,2.9,NE
Kyiv,2018-09-06T00:00:00.000Z,18,18,4,759,40,3.6,NE
Kyiv,2018-09-06T03:00:00.000Z,16,16,6,759,43,3.1,NE
Kyiv,2018-09-06T06:00:00.000Z,15,15,8,759,45,3,NE
Kyiv,2018-09-06T09:00:00.000Z,18,18,6,759,44,3.3,NE
Kyiv,2018-09-06T12:00:00.000Z,23,23,3,758,34,4.1,NE
Kyiv,2018-09-06T15:00:00.000Z,26,26,4,758,30,4.7,E
Kyiv,2018-09-06T18:00:00.000Z,25,25,4,758,36,3.9,E
Kyiv,2018-09-06T21:00:00.000Z,20,20,3,758,41,3.7,E
Kyiv,2018-09-07T00:00:00.000Z,17,17,9,758,55,3.7,E
Kyiv,2018-09-07T03:00:00.000Z,17,17,2,758,46,3.8,NE
Kyiv,2018-09-07T06:00:00.000Z,16,16,0,758,42,3.9,E
Kyiv,2018-09-07T09:00:00.000Z,18,18,3,758,40,3.9,NE
Kyiv,2018-09-07T12:00:00.000Z,21,21,16,759,36,4.7,E
Kyiv,2018-09-07T15:00:00.000Z,23,23,33,760,37,4.6,E
Kyiv,2018-09-07T18:00:00.000Z,22,22,29,760,44,3.5,E
Kyiv,2018-09-07T21:00:00.000Z,18,18,23,761,51,3.2,E
Kyiv,2018-09-08T00:00:00.000Z,16,16,23,761,51,2.8,E
Kyiv,2018-09-08T03:00:00.000Z,15,15,20,761,57,2.7,SE
Kyiv,2018-09-08T06:00:00.000Z,15,15,21,761,54,3.3,E
Kyiv,2018-09-08T09:00:00.000Z,16,16,33,761,55,3.4,E
Kyiv,2018-09-08T12:00:00.000Z,17,17,52,761,60,3.1,E
Kyiv,2018-09-08T15:00:00.000Z,19,19,63,761,66,3.1,E
Kyiv,2018-09-08T18:00:00.000Z,19,19,61,762,74,2.7,E
Kyiv,2018-09-08T21:00:00.000Z,17,17,55,762,72,3.3,NE
Kyiv,2018-09-09T00:00:00.000Z,14,14,57,763,85,3.9,SE
Kyiv,2018-09-09T03:00:00.000Z,14,14,36,762,81,3.4,E
Kyiv,2018-09-09T06:00:00.000Z,14,14,15,762,72,3.1,N
Kyiv,2018-09-09T09:00:00.000Z,16,16,2,762,55,3.5,NE
Kyiv,2018-09-09T12:00:00.000Z,20,20,3,762,41,4.2,NE
Kyiv,2018-09-09T15:00:00.000Z,20,20,17,761,41,4.7,N
Kyiv,2018-09-09T18:00:00.000Z,18,18,46,762,66,4.2,N
Kyiv,2018-09-09T21:00:00.000Z,16,16,74,761,83,4.7,N
Kyiv,2018-09-10T00:00:00.000Z,14,14,81,759,98,5.9,NE
Kyiv,2018-09-10T03:00:00.000Z,14,14,88,758,100,5.9,NE
Kyiv,2018-09-10T06:00:00.000Z,13,13,90,758,101,5.3,NE
Kyiv,2018-09-10T09:00:00.000Z,14,14,86,759,101,5.4,NE
Kyiv,2018-09-10T12:00:00.000Z,16,16,70,760,87,5.2,NE
Kyiv,2018-09-10T15:00:00.000Z,18,18,50,760,75,3.9,E
Kyiv,2018-09-10T18:00:00.000Z,19,19,46,761,75,2,NE
Kyiv,2018-09-10T21:00:00.000Z,16,16,47,761,98,2.5,NE
Kyiv,2018-09-11T00:00:00.000Z,14,14,54,761,96,2.3,NE
Kyiv,2018-09-11T03:00:00.000Z,14,14,24,761,97,2.3,NE
Kyiv,2018-09-11T06:00:00.000Z,14,14,31,762,98,2.6,NE
Kyiv,2018-09-11T09:00:00.000Z,16,16,33,763,90,2.7,NE
Kyiv,2018-09-11T12:00:00.000Z,21,21,35,763,71,2.6,NE
Kyiv,2018-09-11T15:00:00.000Z,23,23,37,763,65,2.9,NE
Kyiv,2018-09-11T18:00:00.000Z,22,22,45,764,76,2.2,E
Kyiv,2018-09-11T21:00:00.000Z,17,17,25,764,90,2.2,SE
Kyiv,2018-09-12T00:00:00.000Z,14,14,5,765,100,2,E
Kyiv,2018-09-12T03:00:00.000Z,13,13,2,766,100,1.6,NE
Kyiv,2018-09-12T06:00:00.000Z,12,12,3,766,101,1.6,SE
Kyiv,2018-09-12T09:00:00.000Z,16,16,3,767,89,1.1,S
Kyiv,2018-09-12T12:00:00.000Z,21,21,1,767,61,1.5,S
Kyiv,2018-09-12T15:00:00.000Z,23,23,1,767,52,2.1,SW
Kyiv,2018-09-12T18:00:00.000Z,23,23,1,766,58,1.4,SW
Kyiv,2018-09-12T21:00:00.000Z,17,17,2,766,84,1.7,S
Kyiv,2018-09-13T00:00:00.000Z,17,17,2,766,75,2,SW
Kyiv,2018-09-13T03:00:00.000Z,15,15,2,765,79,2.2,SW
Kyiv,2018-09-13T06:00:00.000Z,15,15,2,765,82,2.3,SW
Kyiv,2018-09-13T09:00:00.000Z,19,19,4,765,71,2.1,SW
Kyiv,2018-09-13T12:00:00.000Z,23,23,6,765,59,1.8,SW
Kyiv,2018-09-13T15:00:00.000Z,23,23,7,764,55,1.7,SW
Kyiv,2018-09-13T18:00:00.000Z,21,21,19,764,70,1.7,S
Kyiv,2018-09-13T21:00:00.000Z,18,18,19,764,80,1.8,SE
Kyiv,2018-09-14T00:00:00.000Z,17,17,10,764,85,2,SE
Kyiv,2018-09-14T03:00:00.000Z,15,15,9,763,88,1.9,SE
Kyiv,2018-09-14T06:00:00.000Z,15,15,5,763,92,1.5,SE
Kyiv,2018-09-14T09:00:00.000Z,18,18,9,763,83,1.3,SE
Kyiv,2018-09-14T12:00:00.000Z,23,23,10,763,62,1.3,E
Kyiv,2018-09-14T15:00:00.000Z,25,25,13,762,53,1.1,E
Kyiv,2018-09-14T18:00:00.000Z,24,24,5,761,61,1,E
Kyiv,2018-09-14T21:00:00.000Z,19,19,1,762,79,1.9,NE
Kyiv,2018-09-15T00:00:00.000Z,17,17,8,762,83,1.7,NE
Kyiv,2018-09-15T03:00:00.000Z,15,15,11,762,90,1.6,NE
Kyiv,2018-09-15T06:00:00.000Z,14,14,8,762,98,1.7,N
Kyiv,2018-09-15T09:00:00.000Z,18,18,2,762,87,1.7,NE
Kyiv,2018-09-15T12:00:00.000Z,24,24,4,761,63,1.7,NE
Kyiv,2018-09-15T15:00:00.000Z,25,25,2,761,54,1,E
Kyiv,2018-09-15T18:00:00.000Z,24,24,3,761,60,0.4,S
Kyiv,2018-09-15T21:00:00.000Z,19,19,6,761,83,1.2,SW
Kyiv,2018-09-16T00:00:00.000Z,17,17,35,761,90,2.3,W
Kyiv,2018-09-16T03:00:00.000Z,16,16,40,761,94,4.2,NW
Kyiv,2018-09-16T06:00:00.000Z,15,15,43,761,93,5.2,NW
Kyiv,2018-09-16T09:00:00.000Z,15,15,34,762,83,6.3,NW
Kyiv,2018-09-16T12:00:00.000Z,18,18,17,763,62,7.1,NW
Kyiv,2018-09-16T15:00:00.000Z,20,20,7,764,49,7.1,NW
Kyiv,2018-09-16T18:00:00.000Z,19,19,4,764,46,5.8,NW
Kyiv,2018-09-16T21:00:00.000Z,15,15,5,766,55,4.8,NW
Kyiv,2018-09-17T00:00:00.000Z,12,12,1,767,61,3.6,W
Kyiv,2018-09-17T03:00:00.000Z,10,10,2,767,66,2.5,W
Kyiv,2018-09-17T06:00:00.000Z,9,8,2,768,71,2.5,NW
Kyiv,2018-09-17T09:00:00.000Z,12,12,2,769,64,2.4,N
Kyiv,2018-09-17T12:00:00.000Z,18,18,2,769,43,3.3,W
Kyiv,2018-09-17T15:00:00.000Z,19,19,2,769,41,3,NW
Kyiv,2018-09-17T18:00:00.000Z,18,18,2,768,49,1.6,NW
Kyiv,2018-09-17T21:00:00.000Z,13,13,2,768,67,1.7,SW
Kyiv,2018-09-18T00:00:00.000Z,11,10,2,768,73,2.2,SW
Kyiv,2018-09-18T03:00:00.000Z,10,10,2,768,70,2.7,SW
Kyiv,2018-09-18T06:00:00.000Z,10,8,2,768,71,3,SW
Kyiv,2018-09-18T09:00:00.000Z,14,14,2,768,63,3,W
Kyiv,2018-09-18T12:00:00.000Z,20,20,2,767,53,3.2,W
Kyiv,2018-09-18T15:00:00.000Z,22,22,2,767,48,3.9,W
Kyiv,2018-09-18T18:00:00.000Z,21,21,2,767,60,2.2,W
Kyiv,2018-09-18T21:00:00.000Z,16,16,2,767,74,2.3,W
Kyiv,2018-09-19T00:00:00.000Z,13,13,2,767,87,2.1,W
Kyiv,2018-09-19T03:00:00.000Z,12,12,2,767,90,2,W
Kyiv,2018-09-19T06:00:00.000Z,11,10,2,767,92,2,W
Kyiv,2018-09-19T09:00:00.000Z,15,15,2,767,75,1.5,SW
Kyiv,2018-09-19T12:00:00.000Z,23,23,2,767,52,2.7,SW
Kyiv,2018-09-19T15:00:00.000Z,25,25,2,767,46,3.4,SW
Kyiv,2018-09-19T18:00:00.000Z,23,23,2,766,60,1.8,SW
Kyiv,2018-09-19T21:00:00.000Z,17,17,2,766,77,2.3,SW
Kyiv,2018-09-20T00:00:00.000Z,16,16,2,766,76,2.5,SW
Kyiv,2018-09-20T03:00:00.000Z,14,14,2,766,84,2.5,W
Kyiv,2018-09-20T06:00:00.000Z,12,12,2,766,92,2.2,W
Kyiv,2018-09-20T09:00:00.000Z,17,17,2,767,76,2,W
Kyiv,2018-09-20T12:00:00.000Z,24,24,2,766,52,2,NW
Kyiv,2018-09-20T15:00:00.000Z,26,26,2,766,43,2.3,NW
Kyiv,2018-09-20T18:00:00.000Z,24,24,2,765,56,1.1,NW
Kyiv,2018-09-20T21:00:00.000Z,18,18,2,765,80,1.9,SW
Kyiv,2018-09-21T00:00:00.000Z,16,16,2,765,77,1.5,SW
Kyiv,2018-09-21T03:00:00.000Z,14,14,2,766,86,1.5,S
Kyiv,2018-09-21T06:00:00.000Z,13,13,2,766,89,1.3,S
Kyiv,2018-09-21T09:00:00.000Z,18,18,2,766,76,0.7,SE
Kyiv,2018-09-21T12:00:00.000Z,25,25,2,766,45,1.3,S
Kyiv,2018-09-21T15:00:00.000Z,27,27,2,765,38,1.4,S
Kyiv,2018-09-21T18:00:00.000Z,25,25,2,764,45,1.4,SE
Kyiv,2018-09-21T21:00:00.000Z,19,19,2,764,71,2.7,SE
Kyiv,2018-09-22T00:00:00.000Z,16,16,2,764,65,3,S
Kyiv,2018-09-22T03:00:00.000Z,15,15,2,764,76,2.9,S
Kyiv,2018-09-22T06:00:00.000Z,14,14,2,763,84,3,S
Kyiv,2018-09-22T09:00:00.000Z,18,18,2,762,68,3.7,S
Kyiv,2018-09-22T12:00:00.000Z,26,26,4,761,41,5.4,S
Kyiv,2018-09-22T15:00:00.000Z,27,27,4,760,31,5.6,S
Kyiv,2018-09-22T18:00:00.000Z,25,25,3,759,34,3.5,S
Kyiv,2018-09-22T21:00:00.000Z,18,18,8,758,59,4.5,SW
Kyiv,2018-09-23T00:00:00.000Z,11,11,63,762,77,5.6,W
Kyiv,2018-09-23T03:00:00.000Z,9,7,91,763,84,4,W
Kyiv,2018-09-23T06:00:00.000Z,7,5,42,764,88,3.2,W
Kyiv,2018-09-23T09:00:00.000Z,9,9,6,764,81,3,W
Kyiv,2018-09-23T12:00:00.000Z,15,15,1,763,56,3.8,W
Kyiv,2018-09-23T15:00:00.000Z,18,18,11,762,44,4.4,NW
Kyiv,2018-09-23T18:00:00.000Z,17,17,0,762,46,2.6,W
Kyiv,2018-09-23T21:00:00.000Z,12,12,3,761,61,2.6,S
Kyiv,2018-09-24T00:00:00.000Z,9,8,4,761,70,3.8,S
Kyiv,2018-09-24T03:00:00.000Z,10,9,11,760,65,4.8,S
Kyiv,2018-09-24T06:00:00.000Z,11,10,28,756,63,7,S
Kyiv,2018-09-24T09:00:00.000Z,12,12,71,754,77,8.4,S
Kyiv,2018-09-24T12:00:00.000Z,15,15,98,752,85,8.1,S
Kyiv,2018-09-24T15:00:00.000Z,14,14,80,755,80,7.9,W
Kyiv,2018-09-24T18:00:00.000Z,11,11,61,756,72,6.5,W
Kyiv,2018-09-24T21:00:00.000Z,9,7,25,758,69,5.2,W
Kyiv,2018-09-25T00:00:00.000Z,8,4,6,758,87,5,W
Kyiv,2018-09-25T03:00:00.000Z,8,4,14,758,86,4.8,W
Kyiv,2018-09-25T06:00:00.000Z,7,4,7,759,86,5,W
Kyiv,2018-09-25T09:00:00.000Z,8,5,33,761,86,5.3,W
Kyiv,2018-09-25T12:00:00.000Z,9,7,80,762,87,5.7,NW
Kyiv,2018-09-25T15:00:00.000Z,10,9,74,764,77,6.4,NW
Kyiv,2018-09-25T18:00:00.000Z,10,10,41,765,64,5.2,NW
Kyiv,2018-09-25T21:00:00.000Z,6,3,5,767,73,4.4,NW
Kyiv,2018-09-26T00:00:00.000Z,5,1,2,769,80,4.4,NW
Kyiv,2018-09-26T03:00:00.000Z,4,1,3,770,85,4.5,NW
Kyiv,2018-09-26T06:00:00.000Z,4,-0,3,772,87,4.1,NW
Kyiv,2018-09-26T09:00:00.000Z,6,3,2,773,72,4.6,NW
Kyiv,2018-09-26T12:00:00.000Z,10,9,5,774,48,4.6,W
Kyiv,2018-09-26T15:00:00.000Z,11,11,1,774,39,4.4,W
Kyiv,2018-09-26T18:00:00.000Z,10,10,1,773,49,2.6,W
Kyiv,2018-09-26T21:00:00.000Z,6,4,1,773,57,3.5,SW
Kyiv,2018-09-27T00:00:00.000Z,6,3,5,772,65,4.7,SW
Kyiv,2018-09-27T03:00:00.000Z,6,3,32,770,65,6.1,SW
Kyiv,2018-09-27T06:00:00.000Z,6,2,68,768,71,6.9,SW
Kyiv,2018-09-27T09:00:00.000Z,8,4,50,767,77,6.8,SW
Kyiv,2018-09-27T12:00:00.000Z,10,10,2,766,63,6.9,W
Kyiv,2018-09-27T15:00:00.000Z,12,12,2,765,58,6.7,W
Kyiv,2018-09-27T18:00:00.000Z,12,12,1,765,59,4.8,W
Kyiv,2018-09-27T21:00:00.000Z,10,10,2,765,77,4.4,W
Kyiv,2018-09-28T00:00:00.000Z,10,10,16,766,98,4.2,W
Kyiv,2018-09-28T03:00:00.000Z,10,10,10,766,98,3.9,W
Kyiv,2018-09-28T06:00:00.000Z,10,8,3,764,99,3.4,W
Kyiv,2018-09-28T09:00:00.000Z,12,12,2,764,91,3.9,SW
Kyiv,2018-09-28T12:00:00.000Z,15,15,2,763,67,5.6,SW
Kyiv,2018-09-28T15:00:00.000Z,18,18,6,761,63,5.9,SW
Kyiv,2018-09-28T18:00:00.000Z,17,17,3,761,59,4.2,SW
Kyiv,2018-09-28T21:00:00.000Z,14,14,7,760,84,3.8,SW
Kyiv,2018-09-29T00:00:00.000Z,12,12,10,761,81,3.6,SW
Kyiv,2018-09-29T03:00:00.000Z,11,11,29,761,90,2.8,W
Kyiv,2018-09-29T06:00:00.000Z,11,10,51,761,93,2.7,NW
Kyiv,2018-09-29T09:00:00.000Z,11,11,82,761,91,3.1,W
Kyiv,2018-09-29T12:00:00.000Z,11,11,85,763,85,4.2,W
Kyiv,2018-09-29T15:00:00.000Z,10,10,87,764,82,4.6,SW
Kyiv,2018-09-29T18:00:00.000Z,9,8,66,765,82,3.9,N
Kyiv,2018-09-29T21:00:00.000Z,7,4,18,767,83,3.8,N
Kyiv,2018-09-30T00:00:00.000Z,5,2,3,769,92,2.4,NE
Kyiv,2018-09-30T03:00:00.000Z,4,2,10,770,94,2.2,E
Kyiv,2018-09-30T06:00:00.000Z,2,0,6,770,97,1.8,SE
Kyiv,2018-09-30T09:00:00.000Z,5,5,1,771,94,0.8,NE
Kyiv,2018-09-30T12:00:00.000Z,11,11,3,771,61,0.6,SE
Kyiv,2018-09-30T15:00:00.000Z,12,12,2,770,52,0.6,S
Kyiv,2018-09-30T18:00:00.000Z,12,12,2,769,64,1,SE
Kyiv,2018-09-30T21:00:00.000Z,7,5,2,769,76,2.2,SE
Kyiv,2018-10-01T00:00:00.000Z,5,2,2,769,86,2.4,SE
Kyiv,2018-10-01T03:00:00.000Z,3,1,2,768,92,2.2,SE
Kyiv,2018-10-01T06:00:00.000Z,2,-0,2,767,96,2.3,SE
Kyiv,2018-10-01T09:00:00.000Z,6,4,3,767,87,2.4,SE
Kyiv,2018-10-01T12:00:00.000Z,12,12,2,765,58,3.7,SE
Kyiv,2018-10-01T15:00:00.000Z,14,14,2,764,53,3.8,SE
Kyiv,2018-10-01T18:00:00.000Z,13,13,0,762,64,2.3,SE
Kyiv,2018-10-01T21:00:00.000Z,8,7,2,762,81,3,SE
Kyiv,2018-10-02T00:00:00.000Z,7,6,5,761,74,2.2,SE
Kyiv,2018-10-02T03:00:00.000Z,7,6,37,761,81,1.9,SE
Kyiv,2018-10-02T06:00:00.000Z,7,7,73,760,87,1.4,SE
Kyiv,2018-10-02T09:00:00.000Z,9,9,30,761,87,1.3,SE
Kyiv,2018-10-02T12:00:00.000Z,14,14,6,761,70,1.9,S
Kyiv,2018-10-02T15:00:00.000Z,16,16,10,760,59,3.3,SW
Kyiv,2018-10-02T18:00:00.000Z,15,15,10,761,71,2.1,SW
Kyiv,2018-10-02T21:00:00.000Z,11,11,9,761,86,2,SW
Kyiv,2018-10-03T00:00:00.000Z,9,9,9,758,95,1.9,S
Kyiv,2018-10-03T03:00:00.000Z,10,9,70,758,98,2.5,SW
Kyiv,2018-10-03T06:00:00.000Z,10,8,99,757,95,3.9,W
Kyiv,2018-10-03T09:00:00.000Z,9,7,86,758,92,4.9,W
Kyiv,2018-10-03T12:00:00.000Z,11,11,32,758,68,6.1,W
Kyiv,2018-10-03T15:00:00.000Z,11,11,9,758,67,6.7,W
Kyiv,2018-10-03T18:00:00.000Z,11,10,12,757,60,5.7,W
Kyiv,2018-10-03T21:00:00.000Z,8,5,15,758,73,6.1,W
Kyiv,2018-10-04T00:00:00.000Z,8,4,3,757,79,6.2,W
Kyiv,2018-10-04T03:00:00.000Z,7,3,5,757,80,6.5,W
Kyiv,2018-10-04T06:00:00.000Z,7,3,12,758,73,7,W
Kyiv,2018-10-04T09:00:00.000Z,8,3,14,759,70,7.8,W
Kyiv,2018-10-04T12:00:00.000Z,10,8,36,760,58,9,NW
Kyiv,2018-10-04T15:00:00.000Z,11,10,47,762,61,7.6,NW
Kyiv,2018-10-04T18:00:00.000Z,9,6,38,764,66,6.3,NW
Kyiv,2018-10-04T21:00:00.000Z,7,4,7,766,69,5.4,W
Kyiv,2018-10-05T00:00:00.000Z,6,2,2,767,65,4.9,NW
Kyiv,2018-10-05T03:00:00.000Z,4,1,1,770,75,4.1,W
Kyiv,2018-10-05T06:00:00.000Z,3,-0,1,770,82,3.2,W
Kyiv,2018-10-05T09:00:00.000Z,6,3,1,772,75,3.3,W
